Id,Predicted
0,0.99999905
1,1.0
2,0.799205
3,1.0
4,0.5739069
5,0.79458344
6,0.42720303
7,0.99985677
8,0.99999964
9,0.916041
10,0.7649573
11,0.99999964
12,1.0
13,1.0
14,0.80695045
15,0.99684256
16,0.68334424
17,0.99983513
18,0.6805934
19,0.8015876
20,0.7726728
21,0.8018471
22,0.68011016
23,0.99999887
24,1.0
25,0.8019129
26,0.68091536
27,0.48568496
28,0.99979055
29,0.6838689
30,1.0
31,0.8020965
32,1.0
33,0.8005109
34,0.66337216
35,0.6944806
36,0.9999998
37,0.6627351
38,1.0
39,0.99999964
40,1.0
41,0.9999982
42,0.663392
43,0.7759495
44,1.0
45,1.0
46,0.820306
47,1.0
48,0.68228763
49,0.68115973
50,0.79573023
51,0.7799456
52,0.9538805
53,0.79791504
54,0.9999995
55,0.701322
56,0.4857304
57,0.68059623
58,0.6798317
59,1.0
60,0.79759437
61,1.0
62,0.7977227
63,0.99999875
64,0.7720826
65,0.6807295
66,0.80095446
67,0.97939223
68,0.9999999
69,0.59869057
70,0.8013091
71,0.67863226
72,0.60238254
73,0.6628486
74,0.99999696
75,0.48531023
76,0.99635303
77,0.80090225
78,0.76305306
79,0.8070609
80,0.8001177
81,0.7989311
82,0.8750532
83,0.7696442
84,0.99947345
85,0.59916675
86,1.0
87,0.7960265
88,0.9999436
89,0.99999964
90,0.6821306
91,1.0
92,0.9991676
93,0.9999995
94,0.6619655
95,0.5831522
96,0.7145294
97,0.70069903
98,1.0
99,0.80065566
100,1.0
101,0.8076061
102,0.80029345
103,0.80179465
104,0.8087996
105,0.7268868
106,0.99982035
107,0.8999996
108,0.8023613
109,0.6616355
110,0.9999994
111,0.5085619
112,1.0
113,0.68254876
114,0.9998779
115,0.7757677
116,0.9999817
117,0.48398557
118,0.67939365
119,0.81288004
120,0.9999968
121,1.0
122,0.8008401
123,0.7961358
124,0.9996785
125,1.0
126,0.9999968
127,0.9999998
128,0.88938844
129,0.6801583
130,0.8001749
131,1.0
132,1.0
133,1.0
134,0.50828874
135,1.0
136,0.8014984
137,0.99999714
138,0.7305478
139,0.69393635
140,0.6818073
141,1.0
142,1.0
143,1.0
144,0.6363046
145,0.6823109
146,0.42870402
147,1.0
148,1.0
149,1.0
150,0.6791507
151,0.9999817
152,0.80064917
153,0.90000427
154,0.8003484
155,0.99677294
156,0.80058163
157,0.61980635
158,1.0
159,0.7717756
160,0.7729099
161,0.8002025
162,0.9999994
163,1.0
164,0.8091013
165,0.8011459
166,0.8082326
167,0.68129796
168,1.0
169,0.42718545
170,0.4437004
171,0.6081837
172,0.8999999
173,0.63260335
174,1.0
175,0.79742926
176,0.68078905
177,0.68033576
178,0.80173236
179,0.9999989
180,1.0
181,0.9999994
182,0.4878021
183,0.99999696
184,1.0
185,0.730176
186,1.0
187,0.99999964
188,0.6815051
189,0.9999854
190,0.80064094
191,0.80829465
192,0.4852403
193,0.7895848
194,0.7999966
195,0.6236091
196,0.80902547
197,0.9999998
198,0.9999957
199,0.48538336
200,1.0
201,0.65915596
202,1.0
203,0.80187494
204,0.6623233
205,0.8011818
206,0.99912816
207,1.0
208,1.0
209,0.6080463
210,0.42631721
211,0.7060865
212,0.8018053
213,0.6641198
214,0.8747352
215,0.68065816
216,0.4846344
217,0.483694
218,0.79696906
219,1.0
220,0.99999964
221,0.6633414
222,0.56830543
223,0.801585
224,0.7675935
225,0.9999995
226,0.8008995
227,0.6622059
228,0.74904376
229,0.48363954
230,0.60273397
231,0.99992007
232,0.9980997
233,0.79948795
234,0.48394838
235,0.80133057
236,0.70169115
237,0.7107566
238,0.48552418
239,0.8806664
240,1.0
241,0.9936436
242,0.8430754
243,0.6092588
244,0.99999934
245,0.7988459
246,0.5678287
247,1.0
248,1.0
249,0.4287526
250,1.0
251,0.9999995
252,0.79484904
253,1.0
254,0.79598546
255,0.5507015
256,0.8009688
257,0.9527189
258,0.8019104
259,0.9999998
260,0.68355507
261,1.0
262,0.4849309
263,0.48502168
264,0.6810198
265,1.0
266,1.0
267,0.59626937
268,1.0
269,0.99998665
270,0.80141383
271,0.81746733
272,1.0
273,0.7079972
274,0.80890596
275,0.99991626
276,1.0
277,0.94162923
278,1.0
279,0.42727986
280,1.0
281,0.60788953
282,0.84612656
283,0.99999684
284,0.9999962
285,0.74853027
286,0.9325411
287,0.9993798
288,0.999997
289,1.0
290,0.7702273
291,1.0
292,0.9999815
293,0.79636854
294,0.6229354
295,0.6630425
296,0.8007375
297,0.42635497
298,0.9999983
299,0.9999999
300,0.68124706
301,0.99999696
302,0.8012153
303,0.8017551
304,0.8744421
305,0.80039203
306,0.9999978
307,0.9164709
308,0.66269004
309,0.43776098
310,0.6623359
311,0.8773506
312,0.48712844
313,0.79923266
314,0.8083335
315,0.42862773
316,0.69926935
317,1.0
318,0.6801465
319,0.9999998
320,1.0
321,1.0
322,0.6276642
323,1.0
324,0.99806225
325,0.6813857
326,0.6327345
327,0.68091774
328,1.0
329,0.8008998
330,0.5995122
331,0.99720657
332,0.9999999
333,0.9963314
334,0.8010253
335,1.0
336,0.8086255
337,0.68188894
338,1.0
339,0.80073184
340,0.99999714
341,0.9999596
342,0.60819066
343,1.0
344,0.7000004
345,0.59058046
346,1.0
347,0.68278605
348,0.9999995
349,0.89854926
350,1.0
351,0.7979017
352,1.0
353,0.6814535
354,0.7566406
355,0.9526852
356,1.0
357,1.0
358,0.99978864
359,0.80016243
360,1.0
361,0.6806569
362,0.80180675
363,1.0
364,0.8010355
365,0.66244215
366,1.0
367,1.0
368,0.60775083
369,0.8001919
370,0.68403226
371,0.79492676
372,0.5988864
373,0.80815697
374,1.0
375,0.80114377
376,0.80177104
377,0.7983316
378,0.6825439
379,0.9999933
380,0.4858338
381,0.9990283
382,1.0
383,0.8103401
384,0.80192614
385,0.8093629
386,0.8079138
387,0.77603555
388,1.0
389,0.9999814
390,0.9233599
391,0.48447973
392,1.0
393,0.99999905
394,0.7973797
395,0.6815978
396,1.0
397,0.6821713
398,0.9999873
399,1.0
400,0.8004204
401,0.7392846
402,0.9999994
403,0.68116903
404,0.65934956
405,0.6528896
406,0.80077696
407,1.0
408,0.60910743
