Id,Predicted
0,1.0
1,0.99976176
2,7.987022e-06
3,1.0
4,0.14551756
5,0.048303783
6,1.562919e-05
7,0.06335531
8,1.0
9,0.9999967
10,0.0043648607
11,1.0
12,0.9133662
13,0.0011048019
14,7.310084e-06
15,0.00039528098
16,0.09773976
17,0.99999905
18,0.19130336
19,0.0008338477
20,0.99991995
21,0.00067989744
22,0.0801366
23,1.0
24,0.99990284
25,0.0009803176
26,0.080324546
27,1.21465755e-05
28,0.9999767
29,0.08846324
30,0.118671216
31,0.0008243195
32,0.15507972
33,0.00085057534
34,0.00023921047
35,0.027671026
36,0.27514774
37,0.00018587282
38,0.9999999
39,1.0
40,0.025162544
41,0.99999994
42,0.00023559162
43,0.001356921
44,0.16170779
45,1.0
46,0.99983394
47,0.17904435
48,0.090266384
49,0.09544676
50,9.119511e-06
51,0.00077639736
52,0.060937095
53,8.5915835e-06
54,0.9999933
55,0.55299973
56,1.6340187e-05
57,0.09217016
58,0.07718639
59,0.0026545227
60,1.0630914e-05
61,1.0
62,1.0575567e-05
63,0.99809676
64,0.99992985
65,0.19355461
66,0.0009123172
67,0.031437457
68,0.09010773
69,0.14061967
70,0.0010789974
71,0.9999947
72,0.15997553
73,0.00023561716
74,1.0
75,1.3543026e-05
76,0.99950844
77,0.00088034786
78,0.000466632
79,8.991787e-06
80,0.00084253296
81,8.983271e-06
82,0.9999997
83,0.99994314
84,0.9659368
85,0.1637707
86,0.9999995
87,1.0213682e-05
88,0.9999967
89,0.99999994
90,0.19336475
91,0.99916273
92,0.0050115115
93,0.99999994
94,0.0001719296
95,0.9967538
96,0.99623346
97,0.55745107
98,0.9981161
99,0.00071479595
100,1.0
101,7.348401e-06
102,0.0005836316
103,0.0007570173
104,8.246729e-06
105,8.723991e-05
106,0.9990074
107,0.00031059555
108,0.00093487755
109,0.00023468903
110,0.014539654
111,0.99998456
112,0.6374547
113,0.0857091
114,0.4688851
115,0.99942714
116,0.99998945
117,1.21848925e-05
118,0.07910126
119,7.912942e-05
120,1.0
121,0.9999999
122,0.0008274402
123,7.8465255e-06
124,0.99999815
125,0.08381642
126,0.08900881
127,0.99987835
128,0.99780333
129,0.08821426
130,1.0077442e-05
131,0.37268415
132,0.18178113
133,0.9359146
134,0.9999846
135,0.5551881
136,0.00064123527
137,0.9999266
138,0.0012558954
139,0.026557045
140,0.08746583
141,0.14296
142,0.9979041
143,0.8995776
144,0.014050697
145,0.20693527
146,1.2968268e-05
147,1.0
