Id,Predicted
0,0.9999999
1,0.9994774
2,0.000220716
3,1.0
4,0.40266275
5,0.054673463
6,0.00045201182
7,0.17282066
8,0.99999964
9,0.9994507
10,0.0018437505
11,0.99999183
12,0.9998957
13,0.004818499
14,0.0001899302
15,0.0036076307
16,0.06201145
17,0.9999988
18,0.08614844
19,0.00056630373
20,0.99524057
21,0.000582248
22,0.059799552
23,0.9999993
24,0.99996555
25,0.0005785823
26,0.058597893
27,0.00032946467
28,0.98356235
29,0.061142325
30,0.0047051013
31,0.00056517124
32,0.5931816
33,0.00058084726
34,0.0004982352
35,0.05931011
36,0.9926859
37,0.00050380826
38,0.99980354
39,0.9999937
40,0.021597713
41,0.99999994
42,0.0005040467
43,0.0384582
44,0.63503903
45,0.9998051
46,0.9999963
47,0.15589848
48,0.0610089
49,0.05802971
50,0.0002220869
51,0.00059241056
52,0.008912057
53,0.00021839142
54,1.0
55,0.5599895
56,0.00058311224
57,0.060331643
58,0.060661197
59,0.35780108
60,0.00023144484
61,0.99973404
62,0.00023293495
63,0.9860771
64,0.9936935
65,0.0859583
66,0.00059092045
67,0.8165325
68,0.008293927
69,0.07344589
70,0.0005733967
71,0.9992941
72,0.075763226
73,0.00049573183
74,1.0
75,0.00036358833
76,0.99892336
77,0.00058856606
78,0.0073239505
79,0.00019326806
80,0.0005760789
81,0.0002219379
82,0.99990594
83,0.99501926
84,0.99999726
85,0.074831545
86,0.9999391
87,0.00023177266
88,0.996799
89,0.99999285
90,0.084913135
91,0.9915121
92,0.009375155
93,0.99999315
94,0.00049987435
95,0.9998056
96,0.99339557
97,0.5843189
98,0.9988955
99,0.0005735457
100,1.0
101,0.00018957257
102,0.0005775094
103,0.0005760789
104,0.00019299984
105,0.0055805743
106,0.9995178
107,0.0010533333
108,0.000582397
109,0.0005079806
110,0.08248848
111,0.99909854
112,0.9779917
113,0.0644224
114,0.036360174
115,0.99654764
116,0.9977368
117,0.00062289834
118,0.059507728
119,0.003904909
120,0.99999994
121,0.9999757
122,0.00056540966
123,0.00021982193
124,0.99932486
125,0.10866055
126,0.30390528
127,0.9999218
128,0.99923027
129,0.062062293
130,0.00023198128
131,0.0007120073
132,0.9943273
133,0.73420155
134,0.99909484
135,0.99744904
136,0.00057706237
137,0.9999827
138,0.0041486323
139,0.058041632
140,0.06161666
141,0.049369782
142,0.9999993
143,0.9962901
144,0.011367261
145,0.08910352
146,0.0003913939
147,0.9999979
148,0.008947551
149,0.86495113
150,0.06104061
151,0.99756575
152,0.00058472157
153,0.95631135
154,0.0005836785
155,0.010109067
156,0.00021907687
157,0.19470522
158,0.999838
159,0.9953637
160,0.021633267
161,0.00056904554
162,0.9968635
163,0.9999974
164,0.00018757582
165,0.00057399273
166,0.00019451976
167,0.7155019
168,0.015581638
169,0.00043570995
170,0.99774146
171,0.07860583
172,0.08582139
173,0.001318872
174,0.082803994
175,0.00022530556
176,0.06247592
177,0.06043729
178,0.00056886673
179,0.99999994
180,0.0024517179
181,0.99999547
182,0.0003888011
183,0.99999994
184,0.9997945
185,0.0003090799
186,0.9998295
187,0.9999927
188,0.06266442
189,0.9977911
190,0.0005824268
191,0.00019788742
192,0.0005798638
193,0.9813689
194,0.00022801757
195,0.0021657646
196,0.00019362569
197,0.9999999
198,0.9999559
199,0.00044864416
200,0.99992895
201,0.99764585
202,0.9999568
203,0.0005840659
204,0.0005092025
205,0.00057294965
206,0.9989531
207,0.99998
208,0.9822613
209,0.08029854
210,0.0007866621
211,0.99975014
212,0.0005837083
213,0.00049325824
214,0.005410135
215,0.05954793
216,0.0006966889
217,0.00055360794
218,0.00023120642
219,0.8573233
220,0.9999553
221,0.0005016923
222,0.99940276
223,0.00059604645
224,0.059518903
225,0.99998903
226,0.00058081746
227,0.00051108
228,0.0018295348
229,0.00037786365
230,0.07537991
231,0.9986672
232,0.99878514
233,0.00022351742
234,0.00036516786
235,0.0005863309
236,0.5121668
237,0.9940556
238,0.0004247427
239,0.994972
240,0.9999939
241,0.40079015
242,0.9456998
243,0.009816021
244,0.99999905
245,0.00022360682
246,0.99939835
247,0.9999838
248,0.9999938
249,0.0003758669
250,0.9999999
251,0.9999933
252,0.054377288
253,0.9999999
254,0.00022679567
255,0.8099817
256,0.0005751848
257,0.020579785
258,0.013468415
259,0.039180964
260,0.07457563
261,0.9999999
262,0.0004903078
263,0.0006711185
264,0.06043473
265,0.99999994
266,0.9998797
267,0.061615884
268,0.07367578
269,0.20137334
270,0.0005737841
271,0.016286075
272,0.9934736
273,0.006306976
274,0.00019031763
275,0.9976696
276,0.58320016
277,0.9122778
278,0.9999982
279,0.00052407384
280,0.99999386
281,0.079115
282,0.014500707
283,0.9999999
284,0.9999187
285,0.044184357
286,0.99928325
287,0.0571827
288,0.9999999
289,0.99990386
290,0.994899
291,0.005351275
292,0.9974936
293,0.00022244453
294,0.0021148324
295,0.0004889071
296,0.0005823076
297,0.0006725192
298,0.9939172
299,0.9892951
300,0.087150335
301,0.99999994
302,0.0005902648
303,0.00059631467
304,0.99974734
305,0.0005606711
306,0.24666667
307,0.9994516
308,0.00050774217
309,0.99774635
310,0.000490129
311,0.005748689
312,0.0003132224
313,0.00022515655
314,0.00018844008
315,0.00035753846
316,0.942544
317,0.9999999
318,0.059874624
319,0.9987265
320,0.9156514
321,0.0043185055
322,0.006067872
323,0.25519207
324,0.99934477
325,0.06359959
326,0.013277322
327,0.0620344
328,0.99999094
329,0.0005865693
330,0.07607868
331,0.99999595
332,0.99864334
333,0.018812984
334,0.0005719662
335,0.60120803
336,0.0001885593
337,0.062289655
338,0.99465966
339,0.0005734861
340,0.9999999
341,0.99982214
342,0.12896517
343,0.9970988
344,0.042479068
345,0.08766234
346,0.99605775
347,0.062077254
348,0.99993527
349,0.19069424
350,0.99999785
351,0.00023087859
352,0.9999999
353,0.08914572
354,0.0005161762
355,0.0007776916
356,0.006622255
357,0.007580489
358,0.072084695
359,0.0005726814
360,0.9515163
361,0.06037253
362,0.0005841255
363,0.90290946
364,0.000579685
365,0.00048741698
366,0.9999997
367,0.99485815
368,0.07413423
369,0.0005822778
370,0.90952253
371,0.05328524
372,0.077310234
373,0.00018826127
374,1.0
375,0.0005925298
376,0.00058209896
377,0.00023013353
378,0.08645487
379,0.12805784
380,0.00036251545
381,0.0015380085
382,0.005294293
383,0.9998957
384,0.0005674362
385,0.00019189715
386,0.00018930435
387,0.0039868057
388,0.9999999
389,0.9975244
390,0.99983037
391,0.0006124675
392,0.9946061
393,0.9999999
394,0.00021982193
395,0.06409249
396,0.005091667
397,0.061380684
398,0.9999901
399,0.99912864
400,0.00059080124
401,0.0005734861
402,0.9999987
403,0.060355663
404,0.0004915297
405,0.008345544
406,0.0005826056
407,0.99908966
408,0.06253669
409,0.5120363
410,0.00022286177
411,0.00033584237
412,0.98772097
413,0.059469998
414,0.058101803
415,0.9882728
416,0.00049966574
417,0.00054067373
418,0.062173218
419,0.06341267
420,0.944301
421,0.999998
422,0.019240826
423,0.99753386
424,0.001170069
425,0.99991834
426,0.0005607903
427,0.9992875
428,0.99996513
429,0.9975028
430,0.000587374
431,0.05713454
432,0.99831164
433,0.2473439
434,0.014036328
435,0.0005797744
436,0.027350366
437,0.00020259619
438,0.0005030632
439,0.0613482
440,0.00022557378
441,0.00056937337
442,0.00018945336
443,0.9991219
444,0.00019055605
445,0.9999981
446,0.086255044
447,0.00033822656
448,0.9999988
449,0.9999305
450,0.014371157
451,0.99512434
452,0.00059109926
453,0.99999356
454,0.060875863
455,1.0
456,0.0005791187
457,0.0005724728
458,0.07956019
459,0.00053295493
460,0.00018805265
461,0.8706528
462,0.9976003
463,0.00025194883
464,0.0005726218
465,0.99455726
466,0.9866881
467,0.98662925
468,0.0039193034
469,0.99817115
470,0.9999998
471,0.084358096
472,0.99689394
473,0.00049078465
474,0.091602385
475,0.087985784
476,0.0004054606
477,0.06259179
478,0.99826396
479,0.0005748868
480,0.00023007393
481,0.99993134
482,0.9999999
483,0.67133284
484,0.99999946
485,0.4899129
486,0.0004851222
487,0.9990861
488,0.002174437
489,0.006893605
490,0.24988252
491,0.977587
492,0.08496001
493,0.004200548
494,0.07608092
495,0.00036087632
496,0.89410555
497,1.0
498,0.99966633
499,1.0
500,0.002144456
501,0.00058436394
502,0.9999999
503,0.0005825758
504,0.061199963
505,0.0005912185
506,0.07523975
507,0.9961132
508,0.00057700276
509,0.0005899966
510,0.00056511164
511,0.9999993
512,0.0005005896
513,0.00019177794
514,0.062111586
515,0.00050491095
516,0.0028975904
517,0.99982595
518,0.9965511
519,0.4222819
520,0.00056907535
521,0.00019693375
522,0.9999977
523,0.0038159192
524,0.9977943
525,0.0039128363
526,0.9921869
527,0.08775321
528,0.0003656149
529,0.00057578087
530,0.0005900562
531,0.062017024
532,0.0060150325
533,0.99945176
534,0.06414372
535,0.002660334
536,0.9999367
537,0.9763769
538,0.9985776
539,0.0015771091
540,0.99988735
541,0.00022339821
542,0.00022292137
543,0.99999964
544,0.999956
545,0.014903218
546,0.0005040169
547,0.008827567
548,0.00035491586
549,0.06730199
550,0.0005016029
551,0.99977016
552,0.9996203
553,0.98432434
554,0.9998898
555,0.0005789995
556,0.94759905
557,0.00058707595
558,0.99637616
559,0.0014710724
560,0.0844149
561,0.00058206916
562,0.0005751252
563,0.06082633
564,0.13117641
565,0.9999997
566,0.022860408
567,0.9956871
568,0.90159905
569,1.0
570,0.0020938516
571,0.997422
572,0.08811253
573,0.00050002337
574,0.9999489
575,0.0005058646
576,0.00040885806
577,0.99071205
578,0.00019440055
579,0.99749374
580,0.9948207
581,1.0
582,0.07573998
583,0.00019198656
584,0.9985186
585,0.00037407875
586,0.0006054342
587,0.9972497
588,0.000667125
589,1.0
590,0.0005773902
591,0.00060009956
592,0.0005939007
593,0.99998343
594,0.0023980439
595,0.00050726533
596,0.014072597
597,0.9532102
598,0.9955256
599,0.11094901
600,0.99998945
601,0.995069
602,0.9993292
603,0.99912095
604,0.99999946
605,0.9985111
606,0.9995506
607,0.9876761
608,0.08998904
609,0.99393857
610,0.99991107
611,0.9992897
612,0.9972234
613,0.04247731
614,1.0
615,0.9999938
616,0.12081489
617,0.0005719662
618,0.9997337
619,0.0005710721
620,0.005142063
621,0.9981409
622,0.17027938
623,0.06331566
624,0.0005713999
625,0.00022101402
626,0.058899283
627,0.004190773
628,0.0005787015
629,0.003985107
630,0.059295982
631,1.0
632,0.99999833
633,0.99999994
634,0.0002168119
635,0.00057435036
636,0.99999833
637,0.0006130636
638,0.9999943
639,0.0002322793
640,0.0058149397
641,0.99983466
642,0.06536901
643,0.99903727
644,0.00037920475
645,0.015536666
646,0.99998295
647,0.00021842122
648,0.012715071
649,0.99663424
650,0.00019145012
651,0.9994699
652,0.99992836
653,0.99997497
654,0.00034293532
655,0.9973762
656,0.999991
657,0.12441409
658,0.9999981
659,0.060205042
660,0.00040090084
661,0.04558605
662,0.00030487776
663,0.9790844
664,0.00046348572
665,0.0001962781
666,0.9981568
667,0.061204404
668,0.9896223
669,0.99980533
670,0.00022292137
671,0.0005402267
672,0.0981859
673,0.9950597
674,0.00022536516
675,0.39908212
676,0.63683957
677,1.0
678,0.9898919
679,0.9632127
680,0.00060901046
681,0.0002219677
682,0.00018787384
683,0.0773783
684,0.9997313
685,0.07201293
686,0.06200537
687,0.00018930435
688,0.00057318807
689,0.00040063262
690,0.000584811
691,0.99903846
692,0.0020771325
693,0.0038551986
694,0.9998754
695,0.97325057
696,0.52107763
697,0.00058817863
698,0.00022268295
699,0.041889995
700,0.61634016
